headlines,text
SA's Gibbs was hungover during world record ODI chase vs Aus,"South Africa's Herschelle Gibbs was hungover when he smashed 175 runs off 111 balls to help his team record the highest successful chase in ODI history against Australia on March 12, 2006. Gibbs admitted in his autobiography that he drank till late in the night prior to the ODI and had a ""massive hangover"" when he came out to bat."
Saudi Arabia sets up department to probe corruption cases,"Saudi Arabia's King Salman bin Abdulaziz Al Saud has ordered to set up a department to investigate and prosecute corruption cases following a recent crackdown. Saudi Arabia had detained more than 300 suspects, including princes and businessmen, under the crackdown last year. The kingdom has recovered over â¹6 lakh crore from settlements reached under the crackdown."
'Punish a Muslim Day' letters circulated across UK,"Letters encouraging people to take part in ""Punish a Muslim Day"" next month have been circulated across the UK including Bradford, Leicester and London. The letters urge the public to carry out violent acts against Muslims which would then be graded on a points-based system. Counter-terrorism police are treating the letters as a possible hate crime."
Trump talks with N Korea not for theatre: CIA chief Pompeo,"CIA Director Mike Pompeo on Sunday said that US President Donald Trump's planned meeting with North Korean leader Kim Jong-un is not just for ""theatre"". ""President Trump...is going to solve a problem,"" Pompeo added. However, he said that US military exercises around the Korean peninsula will continue in the lead-up to the talks."
Will never give back Crimea to Ukraine: Putin,"Russian President Vladimir Putin has said that he will not give back Crimea to Ukraine under any circumstances. Russia had annexed the Crimean Peninsula from Ukraine in 2014 following which pro-Russian separatists took control over the Donetsk and Luhansk regions. Earlier this year, the Ukrainian Parliament declared that the regions were ""temporarily occupied"" by ""aggressor"" state Russia. "
"Turkey channel shows S Korea Prez, Ivanka as 'killer couple'","A Turkish TV channel has depicted South Korean President Moon Jae-in and US President Donald Trump's daughter Ivanka as a ""killer couple"" after they met during the PyeongChang Winter Olympics. The channel had previously described Jae-in as a murder suspect who allegedly killed a Filipino woman. South Korea has demanded the channel to air a public apology."
Consortium of 3 airlines to bid for Air India: Reports,"A consortium of Jet Airways, Air France-KLM and Delta Air Lines is reportedly interested in participating in the Air India disinvestment. Civil Aviation Secretary Rajiv Choubey has said government would invite initial bids in the next few weeks. Notably, the Centre had approved changes in Foreign Direct Investment (FDI) norms to allow foreign carriers to own 49% in Air India. "
People who don't know acting also talk of pay parity: Rani,"Rani Mukerji, while talking about pay parity for actors and actresses, said, ""Nowadays, a lot of people who don't know how to act are also talking of pay parity."" She added that it is important for actors to become good at what they do and the money will follow. She further said, ""Actors make money from endorsements or cutting ribbons."""
I'll be the happiest if Kumkum comes back on TV: Juhi Parmar,"Television actress Juhi Parmar, while talking about the serial 'Kumkum' where she played the titular character, said, ""I will be one of the happiest people if Kumkum comes back (on TV)."" She added, ""Till date my fans call me Kumkum. They request me and hope that the show comes back. The craze is still the same."""
"Bosom out, b**t strutted: Shabana slams red carpet at Oscars","Actress Shabana Azmi, while slamming the red carpet culture at the Oscars, tweeted, ""Nicked tucked bosom out, b**t strutted. Such pressure to not accept yourself as you are. What a huge pity."" She added, ""Watching Oscar Red Carpet and I am struck by the desperation to conform to set standards of beauty."""
Sunny Leone gave my number to adult film industry: Rakhi,"Rakhi Sawant has claimed that former adult movie star Sunny Leone gave her phone number to people from the adult entertainment industry. Rakhi said, ""I am getting calls from people there. They are asking for my videos...and are offering me good amount."" She added, ""I will die but...never get into that world...I am an Indian girl... I know my values."""
Player celebrates B'desh's biggest T20I win with Nagin dance,"Wicketkeeper-batsman Mushfiqur Rahim celebrated Bangladesh's biggest win in T20Is by doing 'Nagin dance' on the field after hitting the winning runs against Sri Lanka on Saturday. Rahim scored 72*(35) as Bangladesh chased down Sri Lanka's 214 in 19.4 overs. ""Don't like to judge celebrations but Rahim doing Nagin dance is a meme for life,"" a user tweeted on Rahim's celebrations."
Suresh Raina sings 'Ye Shaam Mastani' for Team India,"Suresh Raina, who made his comeback to Team India after a year last month, sang Bollywood song 'Ye Shaam Mastani' at the team hotel in Colombo. The BCCI shared a video of Raina singing the song and captioned it, ""You've seen him on the field, but ever seen him SING a Kishore Kumar classic? Presenting (Suresh Raina) the SINGER."""
Third Front will be like a stillborn child: Congress leader,"Congress leader M Veerappa Moily has said that a Third Front against the Congress and BJP will be like a ""stillborn child"", adding that there cannot be an alternative without Congress. A front against the BJP will need a combination of a national party and regional parties, Moily added. Telangana CM KC Rao recently proposed to lead a Third Front. "
"BJP MLA booked for beating Dalit women, making casteist slur","An FIR was filed in Uttarakhand against BJP's Rudrapur MLA Rajkumar Thukral for allegedly beating up Dalit women and making casteist comments. The incident took place at a Panchayat meeting held at Thukral's house over a couple's relationship. When both families of the boy and girl got into a scuffle, Thukral reportedly lost his cool and attacked the women."
Were promised cricket kit to attend Sri Sri event: J&K youth,"A group of Kashmiri students has claimed they were promised cricket kits and money to attend an event where Sri Sri Ravi Shankar was speaking in J&K. Others alleged they were told a management institute is giving training and promised jobs. Reportedly, people raised Azadi slogans and left the venue, when the Art of Living founder started speaking."
