headlines,text
Google fined â¹136 crore by Indian watchdog for 'search bias',"The Competition Commission of India (CCI) on Thursday imposed a fine of â¹135.86 crore on Google for ""search bias"", in the latest regulatory setback for the world's most popular internet search engine. The CCI said Google was abusing its dominance in online web search and online search advertising markets. The fine has to be deposited within 60 days, it added."
How did the Periodic Table evolve to its present form?,"The earliest attempt to classify elements was in 1789, when Antoine Lavoisier grouped them into gases, non-metals, metals, and earths. In 1869, Dmitri Mendeleev arranged elements in rows and columns in increasing order of atomic weight, thus devising the 'Periodic System'. However, Henry Moseley in 1913 used atomic numbers for the same, forming the basis of the modern Periodic Table."
Twitter posts first-ever profit of $91 million after 12 yrs,"After nearly 12 years, Twitter posted its first-ever profit of $91 million for the fourth quarter of 2017. Twitter's revenue jumped 2% to $732 million, the first year-on-year growth in the past four quarters. However, its monthly active users were unchanged at 330 million compared with the previous quarter, while its US users declined by a million to 68 million."
Don't convert Rajya Sabha TV into BJP TV: Congress leader,"Alleging discrimination against the opposition parties in media coverage by Rajya Sabha TV, Congress leader Ghulam Nabi Azad said, ""This is Rajya Sabha TV, do not make it BJP TV."" Adding that all the political parties should be given proper coverage, Azad said the first 5 minutes of TMC MP Derek O'Brien's speech was edited by the public broadcaster."
Licence of Mumbai's only three dance bars cancelled,"The Mumbai Police on Wednesday cancelled the conditional licences granted to the three of the city's dance bars for failing to comply with fire safety norms. The establishments didn't respond to repeated show-cause notices and failed to produce the required documents during the hearing, police said. In 2016, the Supreme Court had permitted these bars to operate after the ban."
Leaked CBI report on Aircel-Maxis case found at ex-FM's home,The Enforcement Directorate seized a confidential CBI report on the Aircel-Maxis case during a raid on former Finance Minister P Chidambaram's Delhi residence in January. The report is said to have been leaked from the CBI since it was found unsigned at Chidambaram's residence. The report was part of documents the CBI submitted in 2013 to the court. 
Man sentenced to death in Pakistan student lynching case,"A Pakistan court has sentenced a man to death and five others to life imprisonment in a case involving a university student who was lynched over fake allegations of posting blasphemous content online. Mashal Khan was stripped, shot, and thrown from a hostel building by a mob at Abdul Wali Khan University in April last year."
"Al-Qaeda remains strong while ISIS weakens, warns UN report","Al-Qaeda's global network remains ""remarkably resilient"" as ISIS ""currently remains unable to reach a dominant position"", UN sanctions monitors have said in a report. However, UN member-states see potential for linkups between the terrorist groups to support each other, the report said. ISIS lost its self-declared caliphate in Syria and Iraq last year.nn"
US yoga instructor offers 'Ganja Yoga' classes,"A yoga instructor in US' California is offering 'Ganja Yoga' classes, where people can smoke weed before and while practicing yoga. The instructor had come up with the idea when the use of recreational marijuana was illegal in the state. Notably, use of recreational marijuana is now legal in 8 US states including California, and capital Washington DC."
"Air India's loss in 2016-17 widens to over â¹5,700 crore","National carrier Air India's net loss widened to â¹5,765.16 crore in FY17 compared to â¹3,836 crore in FY16, the government informed the parliament on Thursday. However, its operating profit more than doubled to â¹298 crore. Further, Finance Minister Arun Jaitley has said that it is better to disinvest the airline as it currently has â¹58,000 crore debt."
Didn't want stars like SRK to portray me in Soorma: Sandeep,"Former Indian hockey player Sandeep Singh has said he didn't want the film 'Soorma', which is based on his life, to be offered to a big star like Shah Rukh Khan or Akshay Kumar. ""They wouldn't have been convincing as Sandeep Singh,"" he added. Talking about Diljit Dosanjh, who'll portray him, Sandeep further said, ""He's a real Singh, a Sardar."""
Stadium released 432 balloons when Kapil took 432nd Test wkt,"As many as 432 balloons were released in the air from the stadium when Kapil Dev took his 432nd wicket and became the then world's leading Test wicket-taker on February 8, 1994. Dev surpassed Richard Hadlee's record of 431 wickets after dismissing Sri Lanka's Hashan Tillakaratne in Ahmedabad. Dev is the only Indian pacer to take 400-plus wickets in Tests. "
"Norway takes 6,000 doses of asthma medication to Olympics","The Norwegian delegation has taken more than 6,000 doses of asthma medication to the 2018 Winter Olympics in South Korea's Pyeongchang. It amounts to 10 times more asthma drugs than what Finland has brought to the Winter Olympics. Last year, Norwegian ski team doctor Petter Olberg had estimated that 50-70 percent of the team had asthma."
"Sehwag hits 62, Afridi 0 in cricket match played on ice","Virender Sehwag's 62(31) went in vain as Shahid Afridi-led Royals defeated Palace Diamonds by six wickets in the first T20 match of the St Moritz Ice Cricket tournament on Thursday. Sehwag's knock and Andrew Symonds' 40 helped Diamonds score 164/9. Royals chased down the target in 15.2 overs helped by Owais Shah's 74*, while Afridi got out for a duck."
