headlines,text
"Sumona tweets pic with Manisha, recalls working in 1999 film","The Kapil Sharma Show's Sumona Chakravarti tweeted about how lovely it was meeting Manisha Koirala after 18 years while adding, ""How time flies... Year '99 (was) when I worked with you in Mann."" Sumona was a child artist when she had worked in the film. Manisha featured in an episode of the comedy show to promote her film Dear Maya."
Mayawati biggest blackmailer in India: Sacked BSP leader,"Recently ousted BSP leader Naseemuddin Siddiqui has slammed party chief Mayawati saying that she is the greatest blackmailer India has ever witnessed. Notably, Mayawati had earlier said that Siddiqui was made in-charge of western Uttar Pradesh during the elections but there were complaints that he was a ""blackmailer"". Siddiqui has also accused Mayawati of ""torturing"" party's senior leaders."
I have a special association with tea: PM to SL tea workers,"Prime Minister Narendra Modi on Friday addressed Sri Lankan Tamil tea workers saying that he too had a ""special association with tea"". Modi, who once ran a tea stall, said this after inaugurating a hospital during his visit to Sri Lanka. Modi had earlier announced a direct flight from his constituency Varanasi to Sri Lankan capital Colombo."
Tejas test-fires air-to-air Beyond Visual Range missile,"India's indigenous Light Combat Aircraft Tejas on Friday successfully demonstrated an air-to-air Beyond Visual Range (BVR) missile firing capability. The Derby BVR missile destroyed a maneuverable aerial target with pinpoint precision at the Interim Test Range in Odisha's Chandipur. The Derby firing is a major step towards clearing BVR capabilities on LCA aircraft, an Air Force statement said."
UP govt mulls 'no school bag day' on Saturdays,"The Uttar Pradesh government is considering to make Saturdays 'no school bag day' in the state-run schools. As per the proposal, the school kids would be allowed to come to school without school bags so that they can enjoy the creative activities. Earlier, the government had decided to replace the khaki dress in state-run schools with a new uniform."
I-T dept unearths foreign exchange diversion of â¹1000 crore,"The Income Tax Department on Friday unearthed siphoning of foreign exchange of approximately â¹1,000 crore. During the investigation, the department found that 12 shell companies were floated, out of which 10 of them are based in Kolkata. Money was reportedly transferred to Hong Kong, China and Singapore during April 2015-March 2017 for import of customised software."
Al-Qaeda recruitment quiz in Yemen has AK-47 as top prize,"Al-Qaeda is attempting to recruit new members in Yemen by holding a quiz, with an AK-47 assault rifle as the top prize, according to reports. Militants, who have been putting up posters advertising the contest, encouraged people to pick up the sheets from group members, reports added. The questions in the sheets reportedly focus on al-Qaeda's extreme interpretation of Islam."
North Korea vows to 'ruthlessly punish' detained US citizens,"North Korea on Thursday reserved its sovereign right to ""ruthlessly punish"" US citizens which it has detained for crimes against the country's government. This comes after North Korea detained two US citizens in the last month. North Korea also slammed US media reports that said the arrests were a bargaining ploy as ""pure ignorance""."
"Zimbabwe Prez 'not sleeping, just resting eyes': Aide","After several photographs emerged showing Zimbabwe's President Robert Mugabe allegedly sleeping in meetings, his spokesperson claimed that the 93-year-old was only resting his eyes and was not sleeping. Mugabe has a medical condition that means his eyes cannot handle bright lights, the spokesperson said. Mugabe has been in power since 1980 and plans to run for election again next year."
"I've kissed Javier Bardem and his wife Penelope, jokes Depp","Johnny Depp jokingly said that he has kissed actor Javier Bardem and his wife actress Penelope Cruz ""on the mouth"". Depp added, ""I have been friends with Javier for the longest time."" Depp starred with Javier in Before Night Falls, which is about a gay Cuban poet, while Penelope was his co-star in Pirates of the Caribbean: Salazar's Revenge."
"Pic shows Katrina, Salman on sets of Tiger Zinda Hai","Tiger Zinda Hai's director Ali Abbas Zafar has shared a picture of Katrina Kaif and Salman Khan from the film's sets. Zafar captioned the picture, ""A very serious Katrina Kaif and super focused @BeingSalmanKhan on the set of @TigerZindaHai #behind the scenes. Friday Feelings."" The film is a sequel to the 2012 film Ek Tha Tiger. "
Players carry responsibility of keeping sport clean: Sehwag,"Stating that the onus to stop activities like fixing and corruption in the IPL should be on the players, former cricketer Virender Sehwag said such things cannot be stopped. ""If players take responsibility, then [bookies] won't meet you,"" he added. This comes after three people were arrested by BCCI's anti-corruption unit in an alleged betting case in Kanpur."
Delhi end Pune's four-match winning streak,"Delhi Daredevils defeated Rising Pune Supergiant by seven runs in the IPL on Friday, ending Pune's four-match winning streak. Batting first, Karun Nair's 45-ball 64 had helped Delhi score 168/8 in their 20 overs. Pune fell short of the target despite Manoj Tiwary's 45-ball 60 as Zaheer Khan and Mohammed Shami picked up two wickets each for Delhi."
"Stokes hops across boundary rope to save six, claims catch ","Rising Pune Supergiant player Ben Stokes dismissed Delhi Daredevils' Mohammed Shami by taking a catch at the boundary on Friday. Shami played a short towards the deep midwicket boundary where Stokes caught it before losing his balance. He threw the ball in the air, hopped across the boundary to regain balance, and caught the ball again."
"Will cut your heads, hang them in J&K: Militants to Hurriyat","A leader of militant outfit Hizbul Mujahideen has warned Hurriyat leaders that their heads will be chopped off and hung in Srinagar's Lal Chowk. This comes after Hurriyat had said the struggle by people in Kashmir is a political struggle and not a religious one. The message, which was delivered through a video clip, called the separatist leaders as ""infidels""."
Delhi-bound Air India flight overshoots Pune airport runway,"A Delhi-bound Air India flight overshot the runway at the Pune airport on Friday. According to reports, an emergency evacuation operation was carried out and all the 152 passengers on board the flight were later safely disembarked. No one was reportedly hurt in the incident and the runway at the Pune airport was also closed."
